"No.","Time","Source","Destination","Protocol","Length","Info"
"4336","139.283632634","10.74.17.229","10.74.19.255","NBNS","92","Name query NB 074-VMFIC01<00>"
"4337","139.314650441","fe80::fc8e:17ff:feb8:c7a5","ff02::16","ICMPv6","150","Multicast Listener Report Message v2"
"4338","139.349147486","10.74.17.168","10.74.19.255","UDP","86","57621  >  57621 Len=44"
"4339","139.543300100","ProxmoxServe_69:bd:fe","Broadcast","ARP","60","Who has 10.74.16.2? Tell 10.74.16.50"
"4340","139.687811505","fe80::be24:11ff:febd:3e79","ff02::2","ICMPv6","70","Router Solicitation from bc:24:11:bd:3e:79"
"4341","139.840650659","ProxmoxServe_6f:81:e8","Broadcast","ARP","60","Who has 10.74.17.251? Tell 10.74.18.6"
"4342","139.989019168","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.26? Tell 10.74.16.1"
"4343","140.043778396","10.74.17.229","10.74.19.255","NBNS","92","Name query NB 074-VMFIC01<00>"
"4344","140.142810406","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.28? Tell 10.74.16.1"
"4345","140.170430735","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.25? Tell 10.74.16.1"
"4346","140.363086310","10.74.16.188","224.0.0.251","MDNS","103","Standard query 0x0003 PTR _googlecast._tcp.local, ""QM"" question PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question"
"4347","140.379314205","10.74.18.60","40.126.32.72","TCP","2934","54426  >  443 [PSH, ACK] Seq=4705 Ack=39247 Win=84608 Len=2880 [TCP PDU reassembled in 4348]"
"4348","140.379353124","10.74.18.60","40.126.32.72","TLSv1.3","102","Application Data"
"4349","140.379552110","10.74.18.60","40.126.32.72","TLSv1.3","2005","Application Data"
"4350","140.398107346","40.126.32.72","10.74.18.60","TCP","60","443  >  54426 [ACK] Seq=39247 Ack=7633 Win=4194560 Len=0"
"4351","140.398107830","40.126.32.72","10.74.18.60","TCP","60","443  >  54426 [ACK] Seq=39247 Ack=9584 Win=4194560 Len=0"
"4352","140.457357676","40.126.32.72","10.74.18.60","TLSv1.3","2221","Application Data"
"4353","140.457416361","10.74.18.60","40.126.32.72","TCP","54","54426  >  443 [ACK] Seq=9584 Ack=41414 Win=85632 Len=0"
"4354","140.490994451","10.74.18.60","2.22.151.189","TLSv1.3","190","Application Data"
"4355","140.504570074","2.22.151.189","10.74.18.60","TLSv1.3","499","Application Data"
"4356","140.504570698","2.22.151.189","10.74.18.60","TCP","2938","443  >  54676 [ACK] Seq=352445 Ack=2970 Win=64128 Len=2872 TSval=4159443594 TSecr=1808703405 [TCP PDU reassembled in 4358]"
"4357","140.504570815","2.22.151.189","10.74.18.60","TCP","2938","443  >  54676 [ACK] Seq=355317 Ack=2970 Win=64128 Len=2872 TSval=4159443594 TSecr=1808703405 [TCP PDU reassembled in 4358]"
"4358","140.504570928","2.22.151.189","10.74.18.60","TLSv1.3","1735","Application Data"
"4359","140.504661212","10.74.18.60","2.22.151.189","TCP","66","54676  >  443 [ACK] Seq=2970 Ack=355317 Win=498688 Len=0 TSval=1808703419 TSecr=4159443594"
"4360","140.504705796","10.74.18.60","2.22.151.189","TCP","66","54676  >  443 [ACK] Seq=2970 Ack=358189 Win=504448 Len=0 TSval=1808703419 TSecr=4159443594"
"4361","140.504711784","10.74.18.60","2.22.151.189","TCP","66","54676  >  443 [ACK] Seq=2970 Ack=359858 Win=507776 Len=0 TSval=1808703419 TSecr=4159443594"
"4362","140.565974911","ProxmoxServe_69:bd:fe","Broadcast","ARP","60","Who has 10.74.16.2? Tell 10.74.16.50"
"4363","140.666230517","10.74.18.60","10.74.16.1","DNS","95","Standard query 0x54f4 A eu-mobile.events.data.microsoft.com"
"4364","140.688626331","10.74.16.1","10.74.18.60","DNS","223","Standard query response 0x54f4 A eu-mobile.events.data.microsoft.com CNAME eu.events.data.trafficmanager.net CNAME onedscolprdgwc03.germanywestcentral.cloudapp.azure.com A 51.116.246.105"
"4365","140.689619738","10.74.18.60","51.116.246.105","TCP","74","59988  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1291690870 TSecr=0 WS=128"
"4366","140.707055192","51.116.246.105","10.74.18.60","TCP","74","443  >  59988 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM TSval=32212551 TSecr=1291690870"
"4367","140.707113010","10.74.18.60","51.116.246.105","TCP","66","59988  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1291690888 TSecr=32212551"
"4368","140.710017020","10.74.18.60","51.116.246.105","TLSv1.3","739","Client Hello (SNI=eu-mobile.events.data.microsoft.com)"
"4369","140.728706487","51.116.246.105","10.74.18.60","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"4370","140.728706847","51.116.246.105","10.74.18.60","TLSv1.3","4958","Application Data"
"4371","140.728762760","10.74.18.60","51.116.246.105","TCP","66","59988  >  443 [ACK] Seq=674 Ack=1449 Win=62848 Len=0 TSval=1291690909 TSecr=32212569"
"4372","140.728788666","10.74.18.60","51.116.246.105","TCP","66","59988  >  443 [ACK] Seq=674 Ack=6341 Win=59008 Len=0 TSval=1291690909 TSecr=32212569"
"4373","140.744105459","10.74.18.60","51.116.246.105","TLSv1.3","146","Change Cipher Spec, Application Data"
"4374","140.745336392","10.74.18.60","51.116.246.105","TLSv1.3","236","Application Data"
"4375","140.745440835","10.74.18.60","51.116.246.105","TLSv1.3","803","Application Data"
"4376","140.745545491","10.74.18.60","51.116.246.105","TLSv1.3","2900","Application Data"
"4377","140.761527520","51.116.246.105","10.74.18.60","TLSv1.3","128","Application Data"
"4378","140.761724815","10.74.18.60","51.116.246.105","TLSv1.3","97","Application Data"
"4379","140.762330101","51.116.246.105","10.74.18.60","TCP","66","443  >  59988 [ACK] Seq=6403 Ack=1661 Win=4194816 Len=0 TSval=32212606 TSecr=1291690926"
"4380","140.762443534","51.116.246.105","10.74.18.60","TLSv1.3","97","Application Data"
"4381","140.762443851","51.116.246.105","10.74.18.60","TCP","66","443  >  59988 [ACK] Seq=6434 Ack=4495 Win=4194816 Len=0 TSval=32212607 TSecr=1291690926"
"4382","140.778814180","51.116.246.105","10.74.18.60","TLSv1.3","384","Application Data"
"4383","140.778975388","10.74.18.60","51.116.246.105","TCP","66","59988  >  443 [ACK] Seq=4526 Ack=6752 Win=62976 Len=0 TSval=1291690959 TSecr=32212606"
"4384","140.795435598","10.74.17.229","10.74.19.255","NBNS","92","Name query NB 074-VMFIC01<00>"
"4385","140.805908537","10.74.18.60","2.22.151.189","TLSv1.3","184","Application Data"
"4386","140.816902066","2.22.151.189","10.74.18.60","TLSv1.3","492","Application Data"
"4387","140.816902613","2.22.151.189","10.74.18.60","TLSv1.3","373","Application Data"
"4388","140.817476433","10.74.18.60","2.22.151.189","TCP","66","54676  >  443 [ACK] Seq=3088 Ack=360591 Win=513536 Len=0 TSval=1808703732 TSecr=4159443906"
"4389","140.864652416","ProxmoxServe_6f:81:e8","Broadcast","ARP","60","Who has 10.74.17.251? Tell 10.74.18.6"
"4390","140.927450336","10.74.18.43","224.0.0.251","MDNS","78","Standard query 0x0000 A PaperCut2025.local, ""QM"" question"
"4391","140.928122634","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.27? Tell 10.74.16.1"
"4392","140.930265873","fe80::7b10:f0dd:3935:2095","ff02::fb","MDNS","98","Standard query 0x0000 A PaperCut2025.local, ""QM"" question"
"4393","140.930326407","10.74.18.43","224.0.0.251","MDNS","78","Standard query 0x0000 AAAA PaperCut2025.local, ""QU"" question"
"4394","140.930417210","fe80::7b10:f0dd:3935:2095","ff02::fb","MDNS","98","Standard query 0x0000 AAAA PaperCut2025.local, ""QU"" question"
"4395","140.942052896","10.74.18.43","224.0.0.251","MDNS","78","Standard query 0x0000 A PaperCut2025.local, ""QM"" question"
"4396","140.942948796","fe80::7b10:f0dd:3935:2095","ff02::fb","MDNS","98","Standard query 0x0000 A PaperCut2025.local, ""QM"" question"
"4397","140.944593423","10.74.18.43","224.0.0.251","MDNS","78","Standard query 0x0000 AAAA PaperCut2025.local, ""QU"" question"
"4398","140.944593787","fe80::7b10:f0dd:3935:2095","ff02::fb","MDNS","98","Standard query 0x0000 AAAA PaperCut2025.local, ""QU"" question"
"4399","140.946830829","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.24? Tell 10.74.16.1"
"4400","141.226734778","Cisco_e4:78:c3","PVST+","STP","64","Conf. Root = 32768/16/2c:33:11:e4:78:c0  Cost = 0  Port = 0x8004"
"4401","141.344381514","10.74.18.43","224.0.0.251","MDNS","78","Standard query 0x0000 AAAA PaperCut2025.local, ""QM"" question"
"4402","141.344382352","fe80::7b10:f0dd:3935:2095","ff02::fb","MDNS","98","Standard query 0x0000 AAAA PaperCut2025.local, ""QM"" question"
"4403","141.344382479","10.74.18.43","224.0.0.251","MDNS","78","Standard query 0x0000 A PaperCut2025.local, ""QM"" question"
"4404","141.344443117","fe80::7b10:f0dd:3935:2095","ff02::fb","MDNS","98","Standard query 0x0000 A PaperCut2025.local, ""QM"" question"
"4405","141.357136717","10.74.18.43","224.0.0.251","MDNS","78","Standard query 0x0000 AAAA PaperCut2025.local, ""QM"" question"
"4406","141.357284991","10.74.18.43","10.74.19.255","NBNS","92","Name query NB PAPERCUT2025<00>"
"4407","141.358627835","fe80::7b10:f0dd:3935:2095","ff02::fb","MDNS","98","Standard query 0x0000 AAAA PaperCut2025.local, ""QM"" question"
"4408","141.358628219","fe80::7b10:f0dd:3935:2095","ff02::1:3","LLMNR","92","Standard query 0x0b27 A PaperCut2025"
"4409","141.358628326","10.74.18.43","224.0.0.252","LLMNR","72","Standard query 0x0b27 A PaperCut2025"
"4410","141.360645093","10.74.18.43","224.0.0.251","MDNS","78","Standard query 0x0000 A PaperCut2025.local, ""QM"" question"
"4411","141.360645567","fe80::7b10:f0dd:3935:2095","ff02::1:3","LLMNR","92","Standard query 0x99a7 AAAA PaperCut2025"
"4412","141.360645680","10.74.18.43","224.0.0.252","LLMNR","72","Standard query 0x99a7 AAAA PaperCut2025"
"4413","141.360645787","fe80::7b10:f0dd:3935:2095","ff02::fb","MDNS","98","Standard query 0x0000 A PaperCut2025.local, ""QM"" question"
"4414","141.405205615","10.74.16.170","10.74.19.255","NBNS","92","Name query NB PROD-SRV-SCCM<20>"
"4415","141.412300343","10.74.16.188","224.0.0.251","MDNS","103","Standard query 0x0003 PTR _googlecast._tcp.local, ""QM"" question PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question"
"4416","141.445860143","10.74.16.188","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"4417","141.551838208","10.74.17.229","10.74.19.255","NBNS","92","Name query NB 074-VMFIC01<00>"
"4418","141.589894228","ProxmoxServe_69:bd:fe","Broadcast","ARP","60","Who has 10.74.16.2? Tell 10.74.16.50"
"4419","141.616512546","10.74.16.188","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"4420","141.725894608","10.74.16.188","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"4421","141.757174950","10.74.18.43","224.0.0.251","MDNS","78","Standard query 0x0000 A PaperCut2025.local, ""QM"" question"
"4422","141.759398213","fe80::7b10:f0dd:3935:2095","ff02::fb","MDNS","98","Standard query 0x0000 A PaperCut2025.local, ""QM"" question"
"4423","141.759398586","10.74.18.43","224.0.0.251","MDNS","78","Standard query 0x0000 AAAA PaperCut2025.local, ""QU"" question"
"4424","141.759480993","fe80::7b10:f0dd:3935:2095","ff02::fb","MDNS","98","Standard query 0x0000 AAAA PaperCut2025.local, ""QU"" question"
"4425","141.773344319","10.74.18.43","224.0.0.251","MDNS","78","Standard query 0x0000 AAAA PaperCut2025.local, ""QU"" question"
"4426","141.773344686","fe80::7b10:f0dd:3935:2095","ff02::1:3","LLMNR","92","Standard query 0x99a7 AAAA PaperCut2025"
"4427","141.773344796","fe80::7b10:f0dd:3935:2095","ff02::1:3","LLMNR","92","Standard query 0x0b27 A PaperCut2025"
"4428","141.773378840","10.74.18.43","224.0.0.252","LLMNR","72","Standard query 0x99a7 AAAA PaperCut2025"
"4429","141.773459835","10.74.18.43","224.0.0.252","LLMNR","72","Standard query 0x0b27 A PaperCut2025"
"4430","141.773608229","fe80::7b10:f0dd:3935:2095","ff02::fb","MDNS","98","Standard query 0x0000 AAAA PaperCut2025.local, ""QU"" question"
"4431","141.774742515","10.74.18.43","224.0.0.251","MDNS","78","Standard query 0x0000 A PaperCut2025.local, ""QM"" question"
"4432","141.782875347","fe80::7b10:f0dd:3935:2095","ff02::fb","MDNS","98","Standard query 0x0000 A PaperCut2025.local, ""QM"" question"
"4433","141.801345787","10.74.16.170","10.74.19.255","BROWSER","216","Get Backup List Request"
"4434","141.801462026","10.74.16.170","10.74.19.255","BROWSER","216","Get Backup List Request"
"4435","141.801522971","10.74.16.170","10.74.19.255","NBNS","92","Name query NB BOTANIC<1d>"
"4436","141.983647230","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.26? Tell 10.74.16.1"
"4437","142.117271888","10.74.18.43","10.74.19.255","NBNS","92","Name query NB PAPERCUT2025<00>"
"4438","142.163183024","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.25? Tell 10.74.16.1"
"4439","142.176357019","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.28? Tell 10.74.16.1"
"4440","142.302788824","10.74.17.229","10.74.19.255","NBNS","92","Name query NB 074-VMFIC01<00>"
"4441","142.318986006","10.74.16.170","10.74.19.255","NBNS","92","Name query NB BOTANIC<1d>"
"4442","142.439258233","10.74.16.159","224.0.0.251","MDNS","265","Standard query response 0x0000 TXT, cache flush NSEC, cache flush MacBook Pro de C\303\251dric._companion-link._tcp.local"
"4443","142.439259358","fe80::1cc3:f47b:8978:f5fd","ff02::fb","MDNS","285","Standard query response 0x0000 TXT, cache flush NSEC, cache flush MacBook Pro de C\303\251dric._companion-link._tcp.local"
"4444","142.614431084","ProxmoxServe_69:bd:fe","Broadcast","ARP","60","Who has 10.74.16.2? Tell 10.74.16.50"
"4445","142.870416543","10.74.18.43","10.74.19.255","NBNS","92","Name query NB PAPERCUT2025<00>"
"4446","142.916242697","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.27? Tell 10.74.16.1"
"4447","142.937506882","10.74.16.170","10.74.19.255","NBNS","92","Name query NB BOTANIC<1d>"
"4448","142.984543596","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.24? Tell 10.74.16.1"
"4449","143.056748459","10.74.17.229","10.74.19.255","NBNS","92","Name query NB 074-VMFIC01<00>"
"4450","143.167165176","10.74.17.116","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"4451","143.228670656","Cisco_e4:78:c3","PVST+","STP","64","Conf. Root = 32768/16/2c:33:11:e4:78:c0  Cost = 0  Port = 0x8004"
"4452","143.244856257","10.74.16.170","10.74.19.255","BROWSER","216","Get Backup List Request"
"4453","143.637920975","ProxmoxServe_69:bd:fe","Broadcast","ARP","60","Who has 10.74.16.2? Tell 10.74.16.50"
"4454","143.641262839","10.74.18.34","224.0.0.251","MDNS","100","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question"
"4455","143.641263506","fe80::1cde:a26c:5eac:7011","ff02::fb","MDNS","120","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question"
"4456","143.649134098","fe80::1cde:a26c:5eac:7011","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"4457","143.817249710","10.74.17.229","10.74.19.255","NBNS","92","Name query NB 074-VMFIC01<00>"
"4458","143.957908037","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.26? Tell 10.74.16.1"
"4459","144.134404059","10.74.17.168","224.0.0.251","MDNS","314","Standard query response 0x0000 PTR roman._dosvc._tcp.local SRV 0 0 7680 roman.local TXT"
"4460","144.134411404","10.74.17.168","224.0.0.251","MDNS","83","Standard query 0x0000 ANY roman._dosvc._tcp.local, ""QM"" question"
"4461","144.134411524","fe80::11ce:4bd9:ac1:de7","ff02::fb","MDNS","334","Standard query response 0x0000 PTR roman._dosvc._tcp.local SRV 0 0 7680 roman.local TXT"
"4462","144.134411678","fe80::11ce:4bd9:ac1:de7","ff02::fb","MDNS","103","Standard query 0x0000 ANY roman._dosvc._tcp.local, ""QM"" question"
"4463","144.188944139","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.25? Tell 10.74.16.1"
"4464","144.208303291","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.28? Tell 10.74.16.1"
"4465","144.372823842","10.74.17.221","224.0.0.251","MDNS","353","Standard query response 0x0000 TXT, cache flush PTR _nvstream_dbd._tcp.local PTR 3.28.0.417-LAPTOP-D28L7SSB.687ce50d-2b90-43c4-b94d-f678072244d6._nvstream_dbd._tcp.local PTR, cache flush LAPTOP-D28L7SSB.local SRV, cache flush 0 0 47989 LAPTOP-D28L7SSB.local A, cache flush 10.74.17.221 NSEC, cache flush 3.28.0.417-LAPTOP-D28L7SSB.687ce50d-2b90-43c4-b94d-f678072244d6._nvstream_dbd._tcp.local NSEC, cache flush 221.17.74.10.in-addr.arpa NSEC, cache flush LAPTOP-D28L7SSB.local"
"4466","144.398385380","10.74.17.168","224.0.0.251","MDNS","83","Standard query 0x0000 ANY roman._dosvc._tcp.local, ""QM"" question"
"4467","144.398742148","fe80::11ce:4bd9:ac1:de7","ff02::fb","MDNS","103","Standard query 0x0000 ANY roman._dosvc._tcp.local, ""QM"" question"
"4468","144.409041664","fe80::18fd:9e04:743e:4f42","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"4469","144.432759989","10.74.18.24","224.0.0.251","MDNS","115","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question"
"4470","144.434293890","fe80::18fd:9e04:743e:4f42","ff02::fb","MDNS","135","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question"
"4471","144.555450995","42:d4:47:1b:a4:2d","Broadcast","ARP","60","Who has 10.74.18.24? Tell 10.74.18.59"
"4472","144.572213052","10.74.17.229","10.74.19.255","NBNS","92","Name query NB 074-VMFIC01<00>"
"4473","144.644270045","10.74.18.34","224.0.0.251","MDNS","180","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR MacBook Pro de C\303\251dric._companion-link._tcp.local PTR Ordinateur portable de Dylan._companion-link._tcp.local"
"4474","144.645182494","fe80::1cde:a26c:5eac:7011","ff02::fb","MDNS","200","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR MacBook Pro de C\303\251dric._companion-link._tcp.local PTR Ordinateur portable de Dylan._companion-link._tcp.local"
"4475","144.653713901","10.74.17.168","224.0.0.251","MDNS","83","Standard query 0x0000 ANY roman._dosvc._tcp.local, ""QM"" question"
"4476","144.655062202","fe80::11ce:4bd9:ac1:de7","ff02::fb","MDNS","103","Standard query 0x0000 ANY roman._dosvc._tcp.local, ""QM"" question"
"4477","144.661887482","ProxmoxServe_69:bd:fe","Broadcast","ARP","60","Who has 10.74.16.2? Tell 10.74.16.50"
"4478","144.747668197","10.74.16.170","10.74.19.255","NBNS","110","Release NB MAC-8ECFAD<00>"
"4479","144.838787394","10.74.18.59","224.0.0.251","MDNS","459","Standard query response 0x0000 PTR MacBook Air de Paul._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 50387 MacBook-Air-de-Paul.local AAAA, cache flush fe80::30:aa65:ec0:509d A, cache flush 10.74.18.59 NSEC, cache flush MacBook Air de Paul._companion-link._tcp.local NSEC, cache flush MacBook-Air-de-Paul.local"
"4480","144.839271508","fe80::30:aa65:ec0:509d","ff02::fb","MDNS","479","Standard query response 0x0000 PTR MacBook Air de Paul._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 50387 MacBook-Air-de-Paul.local AAAA, cache flush fe80::30:aa65:ec0:509d A, cache flush 10.74.18.59 NSEC, cache flush MacBook Air de Paul._companion-link._tcp.local NSEC, cache flush MacBook-Air-de-Paul.local"
"4481","144.908939052","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.27? Tell 10.74.16.1"
"4482","144.916620332","10.74.17.168","224.0.0.251","MDNS","369","Standard query response 0x0000 PTR, cache flush roman._dosvc._tcp.local SRV, cache flush 0 0 7680 roman.local TXT, cache flush A, cache flush 10.74.17.168 AAAA, cache flush fe80::11ce:4bd9:ac1:de7"
"4483","144.917825932","fe80::11ce:4bd9:ac1:de7","ff02::fb","MDNS","389","Standard query response 0x0000 PTR, cache flush roman._dosvc._tcp.local SRV, cache flush 0 0 7680 roman.local TXT, cache flush A, cache flush 10.74.17.168 AAAA, cache flush fe80::11ce:4bd9:ac1:de7"
"4484","144.921724488","10.74.17.168","224.0.0.251","MDNS","315","Standard query response 0x0000 SRV, cache flush 0 0 7680 roman.local TXT, cache flush A, cache flush 10.74.17.168 AAAA, cache flush fe80::11ce:4bd9:ac1:de7"
"4485","144.921789485","fe80::11ce:4bd9:ac1:de7","ff02::fb","MDNS","335","Standard query response 0x0000 SRV, cache flush 0 0 7680 roman.local TXT, cache flush A, cache flush 10.74.17.168 AAAA, cache flush fe80::11ce:4bd9:ac1:de7"
"4486","144.947424619","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.24? Tell 10.74.16.1"
"4487","145.228435682","Cisco_e4:78:c3","PVST+","STP","64","Conf. Root = 32768/16/2c:33:11:e4:78:c0  Cost = 0  Port = 0x8004"
"4488","145.327160662","10.74.17.229","10.74.19.255","NBNS","92","Name query NB 074-VMFIC01<00>"
"4489","145.376100905","Intel_e4:f5:fc","Broadcast","ARP","60","Who has 169.254.169.254? Tell 10.74.17.173"
"4490","145.391112778","10.74.16.170","10.74.19.255","NBNS","110","Release NB MAC-8ECFAD<00>"
"4491","145.436485805","10.74.18.24","224.0.0.251","MDNS","79","Standard query 0x0000 PTR _homekit._tcp.local, ""QM"" question"
"4492","145.437420724","fe80::18fd:9e04:743e:4f42","ff02::fb","MDNS","99","Standard query 0x0000 PTR _homekit._tcp.local, ""QM"" question"
"4493","145.686669424","ProxmoxServe_69:bd:fe","Broadcast","ARP","60","Who has 10.74.16.2? Tell 10.74.16.50"
"4494","145.754780622","fe80::14d5:5116:3d24:bbe8","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"4495","145.818429031","10.74.18.42","224.0.0.251","MDNS","122","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR lb._dns-sd._udp.local, ""QU"" question"
"4496","145.818555149","fe80::14d5:5116:3d24:bbe8","ff02::fb","MDNS","142","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR lb._dns-sd._udp.local, ""QU"" question"
"4497","145.854603882","fe80::18fd:9e04:743e:4f42","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"4498","145.986079425","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.26? Tell 10.74.16.1"
"4499","146.110908107","fe80::1cde:a26c:5eac:7011","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"4500","146.118271665","42:d4:47:1b:a4:2d","Broadcast","ARP","60","Who has 10.74.18.42? Tell 10.74.18.59"
"4501","146.161216132","10.74.17.116","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"4502","146.176583111","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.28? Tell 10.74.16.1"
"4503","146.228314310","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.25? Tell 10.74.16.1"
"4504","146.311529672","17.188.185.132","10.74.16.111","TLSv1.2","200","Application Data"
"4505","146.311530406","17.188.185.132","10.74.16.111","TLSv1.2","92","Application Data"
"4506","146.354763310","Intel_e4:f5:fc","Broadcast","ARP","60","Who has 169.254.169.254? Tell 10.74.17.173"
"4507","146.386654335","17.188.185.132","10.74.16.111","TCP","92","[TCP Retransmission] 5223  >  57690 [PSH, ACK] Seq=135 Ack=1 Win=823 Len=26 TSval=2126318854 TSecr=2064991209"
"4508","146.626738488","17.188.185.132","10.74.16.111","TCP","226","[TCP Retransmission] 5223  >  57690 [PSH, ACK] Seq=1 Ack=1 Win=823 Len=160 TSval=2126319093 TSecr=2064991209"
"4509","146.676693180","10.74.18.60","40.126.32.72","TLSv1.3","2774","Application Data"
"4510","146.676924843","10.74.18.60","40.126.32.72","TLSv1.3","2129","Application Data"
"4511","146.701784454","40.126.32.72","10.74.18.60","TCP","60","443  >  54426 [ACK] Seq=41414 Ack=14379 Win=4194560 Len=0"
"4512","146.709954545","ProxmoxServe_69:bd:fe","Broadcast","ARP","60","Who has 10.74.16.2? Tell 10.74.16.50"
"4513","146.831362970","10.74.18.42","224.0.0.251","MDNS","236","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR lb._dns-sd._udp.local, ""QM"" question PTR MacBook Pro de C\303\251dric._companion-link._tcp.local PTR Ordinateur portable de Dylan._companion-link._tcp.local PTR MacBook Air de Paul._companion-link._tcp.local"
"4514","146.831396943","fe80::14d5:5116:3d24:bbe8","ff02::fb","MDNS","256","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR lb._dns-sd._udp.local, ""QM"" question PTR MacBook Pro de C\303\251dric._companion-link._tcp.local PTR Ordinateur portable de Dylan._companion-link._tcp.local PTR MacBook Air de Paul._companion-link._tcp.local"
"4515","146.930828262","40.126.32.72","10.74.18.60","TCP","5894","443  >  54426 [ACK] Seq=41414 Ack=14379 Win=4194560 Len=5840 [TCP PDU reassembled in 4519]"
"4516","146.930829186","40.126.32.72","10.74.18.60","TCP","5894","443  >  54426 [ACK] Seq=47254 Ack=14379 Win=4194560 Len=5840 [TCP PDU reassembled in 4519]"
"4517","146.930921111","10.74.18.60","40.126.32.72","TCP","54","54426  >  443 [ACK] Seq=14379 Ack=47254 Win=82432 Len=0"
"4518","146.930946811","10.74.18.60","40.126.32.72","TCP","54","54426  >  443 [ACK] Seq=14379 Ack=53094 Win=76672 Len=0"
"4519","146.930958838","40.126.32.72","10.74.18.60","TLSv1.3","2025","Application Data"
"4520","146.930966664","10.74.18.60","40.126.32.72","TCP","54","54426  >  443 [ACK] Seq=14379 Ack=55065 Win=74752 Len=0"
"4521","146.931008076","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.24? Tell 10.74.16.1"
"4522","146.931144493","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.27? Tell 10.74.16.1"
"4523","147.005415805","10.74.18.60","51.116.246.105","TLSv1.3","468","Application Data"
"4524","147.005598769","10.74.18.60","51.116.246.105","TLSv1.3","1104","Application Data"
"4525","147.005999392","10.74.18.60","51.116.246.105","TLSv1.3","195","Application Data"
"4526","147.022656600","51.116.246.105","10.74.18.60","TCP","66","443  >  59988 [ACK] Seq=6752 Ack=5966 Win=4194816 Len=0 TSval=32218866 TSecr=1291697186"
"4527","147.036029395","10.74.18.60","2.22.151.189","TLSv1.3","184","Application Data"
